channel_id,channel_title,month,video_id,video_url,title,published_at,duration_sec,view_count,like_count,comment_count,description,monetizacion,platforms,links,notas
UCRw1y2JAiHN3mcjjCtrBBng,Canal Bardo,03-2026,9VajmO7oG_Y,https://www.youtube.com/watch?v=9VajmO7oG_Y,JUEVES DE TÍOS  – Callen a los Tíos By Bardo,2026-02-13T10:16:46Z,4174.0,223,8,0,"En este nuevo programa de Callen a los Tíos By Bardo, May, Ro y Santi abrieron el consultorio más irresponsable, gracioso y honesto del país.
Recibimos problemas reales… pero las soluciones fueron 100% formato tíos: exageradas, sentimentales, incoherentes y absolutamente memorables.

Amor, quilombos, exs, laburo, decisiones polémicas y consejos que nadie pidió pero todos necesitaban escuchar.
Un episodio ideal para cerrar la semana con risas y terapia de tíos.

Si te divertiste, suscribite, dejá tu problema para el próximo consultorio y compartilo con tu amigo que da consejos peores que los nuestros.

#Bardo #CanalBardo #Mendoza #Argentina #Podcast #Stream #mendozapodcast #CallenALosTíos #ViernesDeTíos #Humor #Consultorio #Relaciones #Tíos",No,,,
UCRw1y2JAiHN3mcjjCtrBBng,Canal Bardo,03-2026,c-NSZcpTg-A,https://www.youtube.com/watch?v=c-NSZcpTg-A,Canal Barto By Bardo,2026-01-31T09:00:09Z,3673.0,493,11,0,#Bardo #CanalBardo #Mendoza #Argentina #Podcast #Stream #mendozapodcast #CanalBarto #Emprender #Emprendimientos #Negocios #Tendencias #Branding,No,,,
UCRw1y2JAiHN3mcjjCtrBBng,Canal Bardo,03-2026,-UuhNWXIuDA,https://www.youtube.com/watch?v=-UuhNWXIuDA,JUEVES DE TÍOS  – Callen a los Tíos By Bardo,2026-02-06T10:08:47Z,3490.0,208,8,0,"Amor, quilombos, exs, laburo, decisiones polémicas y consejos que nadie pidió pero todos necesitaban escuchar.
Un episodio ideal para cerrar la semana con risas y terapia de tíos.

Si te divertiste, suscribite, dejá tu problema para el próximo consultorio y compartilo con tu amigo que da consejos peores que los nuestros.

#Bardo #CanalBardo #Mendoza #Argentina #Podcast #Stream #mendozapodcast #CallenALosTíos #ViernesDeTíos #Humor #Consultorio #Relaciones #Tíos",No,,,
UCRw1y2JAiHN3mcjjCtrBBng,Canal Bardo,03-2026,IHr1ZaQAwVA,https://www.youtube.com/watch?v=IHr1ZaQAwVA,MARTES DE 3G | 3G By Bardo,2026-02-11T08:31:29Z,4341.0,479,17,2,"Martes de 3G en Bardo.
Un programa donde no se viene a quedar bien con nadie.

Peque, Marcelo y Pedro se sientan a discutir lo que todos piensan pero pocos dicen: actualidad, polémicas, cultura, redes, relaciones y todo lo que genera grieta.

Acá no hay bajada de línea, hay choque de ideas, risas incómodas, puteadas con cariño y verdades que molestan.

Si te gusta escuchar opiniones sin filtro, este es tu lugar.

Dale play, comentá con quién estás de acuerdo (o no) y seguí a Bardo para más contenido real.

#Bardo #CanalBardo #Mendoza #Argentina #Podcast #Stream #mendozapodcast #3G #Debate #Opinión #Streaming #MartesDe3G

Seguinos en:
Instagram - https://www.instagram.com/canalbardo/
TikTok - https://www.tiktok.com/@canalbardo
X - https://x.com/canalbardo
Facebook - https://www.facebook.com/canalbardo/?locale=es_LA

Todas nuestras novedades en: https://canalbardo.com.ar/",No,,"https://www.instagram.com/canalbardo/, https://www.tiktok.com/@canalbardo, https://x.com/canalbardo, https://www.facebook.com/canalbardo/?locale=es_LA, https://canalbardo.com.ar/",
UCRw1y2JAiHN3mcjjCtrBBng,Canal Bardo,03-2026,z3c73DgWWiQ,https://www.youtube.com/watch?v=z3c73DgWWiQ,LA TÍA MAY - BRUJERIAS 🪄  | Canal Bardo,2026-02-12T10:51:06Z,5056.0,300,19,0,"Seguinos en:
Instagram - https://www.instagram.com/canalbardo/
TikTok - https://www.tiktok.com/@canalbardo
X - https://x.com/canalbardo
Facebook - https://www.facebook.com/canalbardo/?locale=es_LA

Todas nuestras novedades en: https://canalbardo.com.ar/",No,,"https://www.instagram.com/canalbardo/, https://www.tiktok.com/@canalbardo, https://x.com/canalbardo, https://www.facebook.com/canalbardo/?locale=es_LA, https://canalbardo.com.ar/",
UCRw1y2JAiHN3mcjjCtrBBng,Canal Bardo,03-2026,v4Y0GGM1yR8,https://www.youtube.com/watch?v=v4Y0GGM1yR8,OLOR A BARDO: LA TÍA REGALA 6 PERFUMES EN VIVO | Canal Bardo,2026-01-29T10:49:59Z,4913.0,168,7,0,"Hoy el stream PRENDIÓ LA TÍA y no fue joda.

En Callen a los Tíos By Bardo recibimos a Sandra Marzzan para hablar de perfumes, gustos, recuerdos, elecciones personales y ese olfato que tiene la Tía May para elegir aromas con carácter.

Charlamos sobre qué perfumes usa la Tía, por qué elegimos ciertos olores, cómo un perfume te representa más de lo que creés y, como si fuera poco, regalamos 6 perfumes en vivo.

Un programa prendido, divertido, con charla real, anécdotas, risas y regalos para la comunidad.

Dale play, comentá cuál perfume usarías vos y quedate atento porque cuando prende la Tía… pasan cosas.

#Bardo #CanalBardo #Mendoza #Argentina #Podcast #Stream #mendozapodcast #CallenALosTios #PrendioLaTia #Perfumes #SandraMarzzan #Regalos #streamingenvivo 

Seguinos en:
Instagram - https://www.instagram.com/canalbardo/
TikTok - https://www.tiktok.com/@canalbardo
X - https://x.com/canalbardo
Facebook - https://www.facebook.com/canalbardo/?locale=es_LA

Todas nuestras novedades en: https://canalbardo.com.ar/",No,,"https://www.instagram.com/canalbardo/, https://www.tiktok.com/@canalbardo, https://x.com/canalbardo, https://www.facebook.com/canalbardo/?locale=es_LA, https://canalbardo.com.ar/",
UCRw1y2JAiHN3mcjjCtrBBng,Canal Bardo,03-2026,c-7s4-4cP74,https://www.youtube.com/watch?v=c-7s4-4cP74,LA TÍA MAY   | Canal Bardo,2026-02-26T10:24:46Z,3978.0,386,19,1,"Seguinos en:
Instagram - https://www.instagram.com/canalbardo/
TikTok - https://www.tiktok.com/@canalbardo
X - https://x.com/canalbardo
Facebook - https://www.facebook.com/canalbardo/?locale=es_LA

Todas nuestras novedades en: https://canalbardo.com.ar/",No,,"https://www.instagram.com/canalbardo/, https://www.tiktok.com/@canalbardo, https://x.com/canalbardo, https://www.facebook.com/canalbardo/?locale=es_LA, https://canalbardo.com.ar/",
UCRw1y2JAiHN3mcjjCtrBBng,Canal Bardo,03-2026,ZzxXZE5kGDo,https://www.youtube.com/watch?v=ZzxXZE5kGDo,JOYERIA💸 | Fondo de Comercio By Bardo,2026-02-24T07:23:50Z,4068.0,328,16,1,"Seguinos en:
Instagram - https://www.instagram.com/canalbardo/
TikTok - https://www.tiktok.com/@canalbardo
X - https://x.com/canalbardo
Facebook - https://www.facebook.com/canalbardo/?locale=es_LA

Todas nuestras novedades en: https://canalbardo.com.ar/",No,,"https://www.instagram.com/canalbardo/, https://www.tiktok.com/@canalbardo, https://x.com/canalbardo, https://www.facebook.com/canalbardo/?locale=es_LA, https://canalbardo.com.ar/",
UCRw1y2JAiHN3mcjjCtrBBng,Canal Bardo,03-2026,8ZESz-sBioE,https://www.youtube.com/watch?v=8ZESz-sBioE,REACCIONAMOS A AUDIOS PARANORMALES | Canal Bardo ft. Lauti Vera,2026-02-13T08:56:33Z,3477.0,66,8,0,"Hoy en Bardo hacemos algo distinto: reaccionamos en vivo a los audios paranormales que nos enviaron ustedes.

Psicofonías, ruidos raros, voces que no estaban ahí, grabaciones de madrugada y situaciones que todavía no tienen explicación. ¿Hay algo más o todo tiene una lógica?

En el estudio estamos Peter, Lauti Vera y Lauti, escuchando uno por uno los audios y tratando de descifrar si es sugestión… o si realmente hay algo que nos supera.

Un programa para apagar la luz, subir el volumen y animarse a escuchar.

Comentá cuál te dio más miedo y mandanos tu historia para el próximo episodio.

#Bardo #CanalBardo #Paranormal #Psicofonias #AudiosExtraños #Misterio #Stream #Podcast #Mendoza #Argentina #mendozapodcast",No,,,
UCRw1y2JAiHN3mcjjCtrBBng,Canal Bardo,03-2026,r5ATTUt8wG8,https://www.youtube.com/watch?v=r5ATTUt8wG8,Canal Barto By Bardo,2026-02-14T09:01:39Z,4597.0,294,15,0,#Bardo #CanalBardo #Mendoza #Argentina #Podcast #Stream #mendozapodcast #CanalBarto #Emprender #Emprendimientos #Negocios #Tendencias #Branding,No,,,
