CanalID,Nombre,VideoID,Titulo,Fecha,Vistas,Likes,Comentarios
UCCKMZAvEMR7IzVKBxyLb9Lg,https://youtube.com/@floydtvonline?si=jUPNtgg266-y5k8q,cMe8_MI0F48,"#Elperformer una obra que incomoda, que mueve. Es escandalosa! #gonzalovalenzuela #FloydTv",2026-04-09,564,8,0
UCCKMZAvEMR7IzVKBxyLb9Lg,https://youtube.com/@floydtvonline?si=jUPNtgg266-y5k8q,g0rI0QZNwsI,había pibes enfrentando el miedo más profundo.#malvinasargentinas #guerra,2026-04-04,3420,127,3
UC7WpCrWnAh5DoHtMxbrtMnQ,https://youtube.com/@chocotvok?si=2YVCEG5eRz7k7bcY,c0xNgYz0R-E,No le digas te extraño…,2026-05-01,982,7,0
UC7WpCrWnAh5DoHtMxbrtMnQ,https://youtube.com/@chocotvok?si=2YVCEG5eRz7k7bcY,Ef958JxCFHA,Una canción para cada mood,2026-05-01,908,4,0
UC7WpCrWnAh5DoHtMxbrtMnQ,https://youtube.com/@chocotvok?si=2YVCEG5eRz7k7bcY,LTmqR6GNJeQ,ANDRÉS CALAMARO PRÓXIMAMENTE EN MENDOZA,2026-04-28,11,0,0
UC7WpCrWnAh5DoHtMxbrtMnQ,https://youtube.com/@chocotvok?si=2YVCEG5eRz7k7bcY,EKRT0VEbSaA,La intención es lo que vale,2026-04-18,520,3,0
UC7WpCrWnAh5DoHtMxbrtMnQ,https://youtube.com/@chocotvok?si=2YVCEG5eRz7k7bcY,InHHrJMLCnA,EL PLOT TWIST MÁS TIERNO,2026-04-11,22528,3901,65
UC7WpCrWnAh5DoHtMxbrtMnQ,https://youtube.com/@chocotvok?si=2YVCEG5eRz7k7bcY,hrvS3ztHQJ4,el diablo viste a la moda 2,2026-04-03,171,2,0
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,LfG81VQ5S0k,"""Nos están poniendo la vara en si se come o no se come, no hay incentivos para la cultura"" #mendoza",2026-05-01,399,2,0
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,17hTS49O7Fc,"""Quitar al Estado de las fragilidades sociales es meter al narcotráfico” #mendoza #narcos",2026-04-28,895,19,2
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,RGDtH204aVU,Fue sin querer queriendo,2026-04-23,986,16,0
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,16BMb3dC2WQ,"""El GOBIERNO CREE que PUEDE CONTROLAR la PALABRA"" #mendoza #cornejo #prensa #pvo",2026-04-22,662,16,3
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,5AHuvn-CNJo,PÉREZ HUALDE le RESPONDE a DALMIRO GARAY #mendoza #poderjudicial #cornejo,2026-04-21,899,20,3
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,XQXvGnwvTV0,"""No sé cuántos de ellos van a poder explicarle a sus hijos o a sus nietos lo que votaron"" #glaciares",2026-04-17,240,6,0
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,jzeVP3Ue3MA,Dato mata relato 💔 #mendoza,2026-04-17,1347,10,0
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,BcbWRYhJX14,"En 1949, Mendoza fue sede del Primer Congreso Nacional de Filosofía #comunidadorganizada #historia",2026-04-15,718,19,3
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,W8iY0Mr2GY4,"""El 33% de los contenidos este año van a ser hechos con IA"" #cine #publicidad",2026-04-11,128,3,0
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,YwzVjKMHj74,"""El 80% de los rivadavienses hemos nacido o hemos pasado nuestra infancia en el Hospital Saporiti""",2026-04-09,706,18,0
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,pRKPnm3Yr7c,"""El peronismo de Mendoza necesita hacer lío, volver a incomodar"" Olfi Lafalla en #elbunker",2026-04-08,263,3,1
UCxtCp4e1pGevREzI4aCMjow,https://youtube.com/@elbunkermza?si=DYKceoHFUHXZNPzW,rn9mHYtqOsQ,AFILIATE A EL BÚNKER DESDE 6K POR MES 👉 Link en nuestro canal #HAY2026,2026-04-08,79,4,1
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,xviudZ6IOiA,Amores rotos ❤️‍🩹#streaming #amor #mendoza,2026-04-30,1264,13,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,1S5FdQ0mxmU,La visita de una cata 🦜 #mendoza #streaming,2026-04-29,669,0,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,GMeEVFTxgik,Futbol femenino / Deportivo vs Pedal #futbolfemenino #futbol #deporte,2026-04-28,295,7,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,A35d5ApKdW0,Una nueva alternativa en el mundo agrícola 🌾 #campo #agricultura #streaming,2026-04-24,221,1,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,qNU90M6f2Bs,Versiculos sacados de contexto #mendoza #streaming #sanrafael #biblia,2026-04-23,260,5,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,TG7km6L5vVA,De cara a la semi de Rincón del Atuel vs. Huracán. #futbol #sanrafael #mendoza,2026-04-22,193,2,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,cBVXj8Dd154,Si hay una vida sin milanga no la quiero conocer 🙅🏻‍♂️ #mendoza #streaming,2026-04-21,1348,13,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,jQ-M4HtMLB4,ALERTA EN VALLE DE UCO 🍎‼️,2026-04-21,349,1,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,mmPYGgv5JbA,"La importancia de saber elegir qué creer, qué escuchar, qué leer... #jesus #religion #biblia",2026-04-18,12,2,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,pu_oVJHQL9A,Controversia por ritos de iniciación en el hockey #iniciacion #deportes #deportistas,2026-04-15,139,1,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,Yu8YjCzBhjw,Estancia Rodena en Indice Rural 🌾 #finca #campo #productores,2026-04-14,767,5,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,czF3oNnN2Qg,Las preguntas que todos queremos hacer 😂 #deporte #humor,2026-04-10,688,9,1
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,67irct5TWPk,Las profecías de la Biblia #biblia #dios,2026-04-09,3853,87,12
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,XjkYAv1nNXE,Nunca tomaron vino los mendocinos 😒 #streaming #mendoza #canaldestreaming,2026-04-06,401,4,0
UCxy1_VhGyaCbto2-DcXqk_w,https://youtube.com/@serebrosstv?si=XcpEMWAXDYY1bK0E,z5wITxAcVSU,Tenso momento en Serebross #streaming #mendoza,2026-04-06,424,5,0
UCRw1y2JAiHN3mcjjCtrBBng,https://youtube.com/@canalbardo?si=IANKmAlZraytP1gI,YyK0E7ECqFk,TENEMOS HERRO PARA TECHAR DESDE MENDOZA HASTA SAN MARTÍN #bardo #argentina #mendoza #metalúrgica,2026-04-30,895,14,0
UCRw1y2JAiHN3mcjjCtrBBng,https://youtube.com/@canalbardo?si=IANKmAlZraytP1gI,YaGFzwrGbsc,¿SON BUENOS LOS PRODUCTOS CHNOS? #bardo #argentina #mendoza #canalbardo #economía,2026-04-30,595,9,0
UCRw1y2JAiHN3mcjjCtrBBng,https://youtube.com/@canalbardo?si=IANKmAlZraytP1gI,G3LW5e_5FIU,¿SIRVE CUBRIRSE ANTE LA CRISIS CON UN BUEN STOCK? #bardo #argentina #podcast #mendoza #economia,2026-04-30,827,8,0
UCRw1y2JAiHN3mcjjCtrBBng,https://youtube.com/@canalbardo?si=IANKmAlZraytP1gI,42pfloPHIrQ,MENDOZA ES FUERTE EN LA CONSTRUCCIÓN #bardo #mendoza #argentina #canalbardo,2026-04-29,774,5,1
